Date,1540-price,1540-nav,1540-dev,1541-price,1541-nav,1541-dev,1542-price,1542-nav,1542-dev,1543-price,1543-nav,1543-dev
2015/06/12,4600,4596.73,0.07,4265,4278.33,-0.31,6190,6158.61,0.51,28990,28657.45,1.16
2015/06/15,4585,4586.78,-0.04,4245,4243.29,0.04,6150,6138.91,0.18,28330,28303.63,0.09
2015/06/16,4610,4608.25,0.04,4230,4237.42,-0.18,6200,6164.06,0.58,28400,28408.08,-0.03
2015/06/17,4580,4590.59,-0.23,4215,4181.2,0.81,6180,6164.94,0.24,28270,28301.7,-0.11
2015/06/18,4590,4599.34,-0.20,4170,4187.92,-0.43,6220,6163.88,0.91,27890,27971.96,-0.29
2015/06/19,4650,4655.05,-0.11,4195,4203.35,-0.20,6220,6183.21,0.59,28320,27702.88,2.23
2015/06/22,4615,4627.49,-0.27,4145,4154.77,-0.24,6200,6153.8,0.75,27110,27122.86,-0.05
2015/06/23,4615,4618.63,-0.08,4145,4165.37,-0.49,6210,6202.25,0.12,27300,27229.26,0.26
2015/06/24,4595,4595.1,0.00,4155,4175.96,-0.50,6170,6066.23,1.71,27180,27243.23,-0.23
2015/06/25,4585,4582.32,0.06,4175,4203.01,-0.67,6170,6104.98,1.07,26950,27075.24,-0.46
2015/06/26,4565,4563.68,0.03,4175,4198.11,-0.55,6110,6056.34,0.89,26650,26309.64,1.29
2015/06/29,4570,4574.28,-0.09,4130,4151.46,-0.52,6100,6059.95,0.66,26050,25909.78,0.54
2015/06/30,4540,4539.01,0.02,4140,4162.06,-0.53,6020,6058.89,-0.64,26590,25671.58,3.58
2015/07/01,4545,4537.96,0.16,4155,4200.7,-1.09,6050,6059.68,-0.16,26590,26609.3,-0.07
2015/07/02,4545,4528.13,0.37,4165,4195.8,-0.73,6040,5923.72,1.96,26910,27128.29,-0.80
2015/07/03,4535,4528.07,0.15,4170,4201.54,-0.75,6040,5980.89,0.99,26800,26755.65,0.17
2015/07/06,4515,4502.48,0.28,4110,4124.92,-0.36,6010,5982.56,0.46,25790,25825.21,-0.14
2015/07/07,4525,4514.17,0.24,4085,4101.63,-0.41,6010,5961.12,0.82,26200,26233.55,-0.13
2015/07/08,4435,4417.3,0.40,3965,3884.82,2.06,5710,5592.27,2.11,24870,24195.88,2.79
2015/07/09,4465,4453.43,0.26,3940,3957.34,-0.44,5890,5866.82,0.40,25400,25120.77,1.11
2015/07/10,4470,4468.05,0.04,3945,3960.18,-0.38,5940,5896.82,0.73,24890,24515.34,1.53
2015/07/13,4490,4477.67,0.28,3945,3940.68,0.11,6010,5915.02,1.61,24750,24642.23,0.44
2015/07/14,4490,4486.42,0.08,3995,4011.26,-0.41,5990,5933.36,0.95,25290,25398.71,-0.43
2015/07/15,4485,4487.34,-0.05,3965,4002.5,-0.94,5950,5913.87,0.61,25310,25420.41,-0.43
2015/07/16,4475,4471.64,0.08,3945,3959.86,-0.38,5890,5844.88,0.77,25000,24875.64,0.50
2015/07/17,4480,4470.61,0.21,3910,3930.78,-0.53,5860,5814.71,0.78,25400,24365.5,4.25
2015/07/21,4340,4318.82,0.49,3805,3807.66,-0.07,5780,5738.67,0.72,23880,23639.6,1.02
2015/07/22,4275,4266.94,0.19,3760,3770.83,-0.29,5730,5697.83,0.56,23880,23853.61,0.11
2015/07/23,4305,4290.36,0.34,3835,3842.38,-0.19,5790,5757.9,0.56,24590,24652.37,-0.25
2015/07/24,4250,4238.48,0.27,3785,3808.46,-0.62,5720,5669.51,0.89,23870,24029.71,-0.66
2015/07/27,4275,4274.51,0.01,3810,3836.36,-0.69,5710,5640.14,1.24,24000,24323.59,-1.33
2015/07/28,4275,4267.61,0.17,3805,3814.05,-0.24,5670,5630.35,0.70,23790,23750.95,0.16
2015/07/29,4280,4270.5,0.22,3830,3832.38,-0.06,5690,5678.78,0.20,24100,23972.65,0.53
2015/07/30,4275,4251.87,0.54,3850,3846.83,0.08,5770,5699.07,1.24,23990,23977.01,0.05
2015/07/31,4240,4235.19,0.11,3820,3840.97,-0.55,5740,5698.99,0.72,23980,23891.94,0.37
2015/08/03,4280,4279.03,0.02,3825,3832.07,-0.18,5750,5718.05,0.56,23890,23742.19,0.62
2015/08/04,4245,4245.74,-0.02,3705,3700.48,0.12,5640,5620.97,0.34,22990,22968.13,0.10
2015/08/05,4265,4256.44,0.20,3715,3723.64,-0.23,5700,5661.62,0.68,23110,23155.09,-0.19
2015/08/06,4275,4264.21,0.25,3725,3734.22,-0.25,5740,5700.33,0.70,23120,23229.61,-0.47
2015/08/07,4285,4276.87,0.19,3720,3733.2,-0.35,5760,5738.07,0.38,23300,23280.11,0.09
2015/08/10,4305,4294.31,0.25,3765,3786.23,-0.56,5810,5807.64,0.04,23230,23190.38,0.17
2015/08/11,4320,4326.52,-0.15,3850,3854.84,-0.13,5920,5913.27,0.11,23340,23493.63,-0.65
2015/08/12,4375,4372.42,0.06,3860,3868.32,-0.22,5970,5940.34,0.50,23320,23419.19,-0.42
2015/08/13,4400,4398.76,0.03,3915,3908.88,0.16,5980,5981.95,-0.03,24190,24298.07,-0.44
2015/08/14,4365,4365.47,-0.01,3860,3867.24,-0.19,5980,5972.16,0.13,23860,23956.46,-0.40
2015/08/17,4370,4379.98,-0.23,3875,3896.08,-0.54,5930,5922.43,0.13,23770,24121.37,-1.46
2015/08/18,4375,4380.91,-0.13,3900,3907.63,-0.20,5930,5932.04,-0.03,23890,23798.02,0.39
2015/08/19,4365,4375.97,-0.25,3865,3863.09,0.05,5770,5775.79,-0.10,23440,23029.73,1.78
2015/08/20,4450,4448.25,0.04,3950,3980.05,-0.76,5930,5978.41,-0.81,23760,23938.41,-0.75
2015/08/21,4510,4498.06,0.27,3935,3989.66,-1.37,5960,5987.05,-0.45,23640,23816.88,-0.74
2015/08/24,4410,4404.05,0.14,3815,3845.39,-0.79,5710,5705.51,0.08,22300,22444.18,-0.64
2015/08/25,4315,4324.82,-0.23,3645,3674.15,-0.79,5540,5511.44,0.52,20850,20628.41,1.07
2015/08/26,4280,4278.83,0.03,3675,3691.5,-0.45,5490,5432.79,1.05,20350,20479.05,-0.63
2015/08/27,4260,4251.4,0.20,3725,3734,-0.24,5380,5288.19,1.74,20360,20115.39,1.22
2015/08/28,4305,4314.89,-0.23,3810,3836.46,-0.69,5500,5491.79,0.15,21900,21893.74,0.03
2015/08/31,4330,4320.6,0.22,3810,3827.59,-0.46,5520,5503.18,0.31,21620,21992.44,-1.69
2015/09/01,4325,4330.31,-0.12,3800,3827.51,-0.72,5550,5541.82,0.15,22110,22311.82,-0.90
2015/09/02,4310,4317.56,-0.18,3775,3804.25,-0.77,5470,5502.95,-0.60,21600,21491.13,0.51
2015/09/03,4290,4295.03,-0.12,3795,3821.6,-0.70,5500,5523.23,-0.42,21770,21820.18,-0.23
2015/09/04,4235,4226.58,0.20,3740,3765.47,-0.68,5490,5523.14,-0.60,21220,21423.08,-0.95
2015/09/07,4220,4221.54,-0.04,3705,3716.97,-0.32,5440,5446.3,-0.12,21580,21608.2,-0.13
2015/09/08,4200,4206.83,-0.16,3675,3707.24,-0.87,5400,5397.75,0.04,21140,21628.93,-2.26
2015/09/09,4255,4257.6,-0.06,3760,3799.03,-1.03,5570,5602.22,-0.58,21870,22276.86,-1.83
2015/09/10,4215,4203.8,0.27,3700,3739.03,-1.04,5520,5533.3,-0.24,21680,21924.9,-1.12
2015/09/11,4230,4220.36,0.23,3705,3730.28,-0.68,5530,5582.66,-0.94,21890,22331.75,-1.98
2015/09/14,4200,4193.83,0.15,3655,3638.28,0.46,5460,5495.15,-0.64,21800,22124.94,-1.47
2015/09/15,4190,4177.16,0.31,3580,3583.12,-0.09,5390,5407.82,-0.33,21560,21890.17,-1.51
2015/09/16,4190,4180.05,0.24,3605,3611.1,-0.17,5390,5408.7,-0.35,21810,22376.73,-2.53
2015/09/17,4265,4259.15,0.14,3675,3684.52,-0.26,5600,5593.79,0.11,22560,22839.28,-1.22
2015/09/18,4260,4256.17,0.09,3665,3657.4,0.21,5610,5671.26,-1.08,22250,22549.74,-1.33
2015/09/24,4290,4286.16,0.09,3555,3562.33,-0.21,5540,5555.37,-0.28,23990,24268.46,-1.15
2015/09/25,4335,4344.74,-0.22,3570,3593.21,-0.65,5650,5670.66,-0.36,24050,24292.03,-1.00
2015/09/28,4325,4333.84,-0.20,3560,3555.35,0.13,5630,5658.76,-0.51,24400,24639.36,-0.97
2015/09/29,4235,4236.06,-0.03,3455,3390.96,1.89,5390,5445.39,-1.02,23240,23814.79,-2.41
2015/09/30,4250,4251.65,-0.04,3500,3455.68,1.28,5450,5502.51,-0.95,23830,24724.92,-3.62
2015/10/01,4255,4206.63,1.15,3460,3440.14,0.58,5460,5482.97,-0.42,23900,24483.19,-2.38
2015/10/02,4205,4196.81,0.20,3415,3386.94,0.83,5420,5475.13,-1.01,24810,25169.24,-1.43
2015/10/05,4280,4284.58,-0.11,3470,3443.81,0.76,5620,5707.45,-1.53,25640,26222.11,-2.22
2015/10/06,4300,4306.02,-0.14,3555,3477.57,2.23,5820,5854.66,-0.59,25600,25677.24,-0.30
2015/10/07,4350,4349.93,0.00,3555,3553.86,0.03,5920,5950.51,-0.51,26020,26474.65,-1.72
2015/10/08,4315,4303.97,0.26,3530,3514.19,0.45,5780,5857.39,-1.32,25590,25666.7,-0.30
2015/10/09,4330,4338.11,-0.19,3600,3629.12,-0.80,5840,5942.58,-1.73,26100,26394.02,-1.11
2015/10/13,4350,4356.46,-0.15,3665,3690.75,-0.70,5820,5912.17,-1.56,25350,25801.65,-1.75
2015/10/14,4390,4416.98,-0.61,3685,3711.96,-0.73,5900,6016.74,-1.94,25200,25696.53,-1.93
2015/10/15,4415,4429.63,-0.33,3695,3721.57,-0.71,5950,6024.4,-1.23,25570,25884.25,-1.21
2015/10/16,4400,4411.01,-0.25,3725,3734.07,-0.24,5920,5986.52,-1.11,25750,25702.32,0.19
2015/10/19,4380,4397.18,-0.39,3745,3764.83,-0.53,5850,5928.1,-1.32,24970,25517.54,-2.15
2015/10/20,4375,4397.13,-0.50,3755,3760.91,-0.16,5840,5928.01,-1.48,25090,25198.31,-0.43
2015/10/21,4415,4437.13,-0.50,3795,3829.46,-0.90,5870,5938.58,-1.15,25540,25628,-0.34
2015/10/22,4375,4387.25,-0.28,3755,3761.76,-0.18,5810,5870.66,-1.03,25000,24931.44,0.27
2015/10/23,4405,4433.12,-0.63,3775,3803.26,-0.74,5900,5995.58,-1.59,24890,25544.51,-2.56
2015/10/26,4410,4435.89,-0.58,3750,3778.93,-0.77,5900,5986.58,-1.45,25390,25809.09,-1.62
2015/10/27,4405,4419.23,-0.32,3720,3745.06,-0.67,5860,5957.42,-1.64,25290,25372.72,-0.33
2015/10/28,4410,4431.88,-0.49,3720,3745.97,-0.69,5910,5986.4,-1.28,25000,25338.66,-1.34
2015/10/29,4410,4406.43,0.08,3735,3772.97,-1.01,5940,5977.59,-0.63,25020,25155.77,-0.54
2015/10/30,4370,4362.41,0.17,3725,3761.32,-0.97,5850,5890.28,-0.68,24940,25220.6,-1.11
2015/11/02,4315,4320.24,-0.12,3665,3668.37,-0.09,5780,5831.78,-0.89,24810,24942.46,-0.53
2015/11/04,4275,4265.45,0.22,3620,3647.98,-0.77,5750,5755.09,-0.09,24270,24206.46,0.26
2015/11/05,4245,4237.08,0.19,3610,3644.06,-0.93,5670,5709.48,-0.69,23520,23594.72,-0.32
2015/11/06,4260,4254.61,0.13,3625,3662.36,-1.02,5680,5700.68,-0.36,23020,23103.9,-0.36
2015/11/09,4250,4247.62,0.06,3615,3631.29,-0.45,5660,5681.05,-0.37,23270,23280.15,-0.04
2015/11/10,4245,4236.83,0.19,3525,3518.23,0.19,5570,5586.04,-0.29,23270,22768.22,2.20
2015/11/11,4230,4224.09,0.14,3485,3476.65,0.24,5540,5556.9,-0.30,22890,22638.25,1.11
2015/11/12,4215,4208.41,0.16,3455,3407.06,1.41,5520,5517.11,0.05,22350,21941.11,1.86
2015/11/13,4195,4181.02,0.33,3400,3346.16,1.61,5460,5460.85,-0.02,22100,20552.08,7.53
2015/11/16,4220,4220.91,-0.02,3380,3340.22,1.19,5480,5518.71,-0.70,21550,20673.74,4.24
2015/11/17,4210,4188.63,0.51,3360,3354.66,0.16,5460,5499.25,-0.71,21420,20694.46,3.51
2015/11/18,4170,4150.5,0.47,3320,3279.28,1.24,5450,5474.95,-0.46,21020,20816.9,0.98
2015/11/19,4195,4180.72,0.34,3330,3322.7,0.22,5480,5494.24,-0.26,21040,20743.57,1.43
2015/11/20,4215,4193.37,0.52,3335,3333.28,0.05,5500,5482.53,0.32,21110,20924.55,0.89
2015/11/24,4160,4136.53,0.57,3265,3220.08,1.39,5440,5425.05,0.28,21100,20441.21,3.22
2015/11/25,4180,4151.14,0.70,3255,3240.33,0.45,5460,5453.05,0.13,20830,20484.96,1.68
2015/11/26,4165,4136.44,0.69,3310,3260.56,1.52,5450,5462.66,-0.23,21310,21226.38,0.39
2015/11/27,4150,4114.91,0.85,3280,3251.83,0.87,5420,5424.8,-0.09,21300,21065.72,1.11
2015/11/30,4120,4071.8,1.18,3250,3164.78,2.69,5410,5394.52,0.29,21650,20735.36,4.41
2015/12/01,4165,4143.02,0.53,3290,3233.28,1.75,5470,5463.12,0.13,21880,20883.3,4.77
2015/12/02,4150,4133.21,0.41,3265,3240.95,0.74,5450,5455.29,-0.10,21440,20736.22,3.39
2015/12/03,4125,4088.26,0.90,3225,3224.5,0.02,5380,5404.87,-0.46,21000,20367.67,3.10
2015/12/04,4125,4093.09,0.78,3250,3259.21,-0.28,5390,5414.47,-0.45,20680,20523.55,0.76
2015/12/07,4205,4205.2,0.00,3360,3409.65,-1.46,5580,5617.51,-0.67,21280,21525.2,-1.14
2015/12/08,4155,4153.42,0.04,3300,3307.29,-0.22,5460,5501.26,-0.75,21020,21065.57,-0.22
2015/12/09,4170,4157.27,0.31,3285,3276.35,0.26,5420,5450.83,-0.57,21080,20847.54,1.12
2015/12/10,4120,4104.51,0.38,3290,3265.68,0.74,5430,5382.02,0.89,21000,20747.43,1.22
2015/12/11,4115,4102.51,0.30,3265,3270.46,-0.17,5390,5380.97,0.17,20670,20633.91,0.17
2015/12/14,4110,4095.54,0.35,3215,3202.75,0.38,5290,5274.23,0.30,20670,20556.03,0.55
2015/12/15,4065,4036.92,0.70,3215,3216.22,-0.04,5220,5186.06,0.65,21050,20585.35,2.26
2015/12/16,4090,4079.82,0.25,3270,3291.46,-0.65,5270,5273.1,-0.06,21450,21298.25,0.71
2015/12/17,4110,4104.18,0.14,3295,3320.38,-0.76,5350,5377.57,-0.51,21580,21106.1,2.25
2015/12/18,4065,4050.44,0.36,3220,3220.91,-0.03,5290,5250.68,0.75,20850,20959.02,-0.52
2015/12/21,4095,4075.68,0.47,3250,3259.38,-0.29,5330,5338.52,-0.16,20800,20976.04,-0.84
2015/12/22,4115,4111.75,0.08,3295,3326.9,-0.96,5350,5386.84,-0.68,20950,20769.52,0.87
2015/12/24,4070,4071.63,-0.04,3290,3306.53,-0.50,5360,5365.38,-0.10,20650,20882.81,-1.11
2015/12/25,4075,4060.85,0.35,3300,3323.86,-0.72,5390,5395.31,-0.10,20500,21055.94,-2.64
2015/12/28,4070,4066.56,0.08,3300,3327.58,-0.83,5350,5327.3,0.43,20780,20825.61,-0.22
2015/12/29,4070,4061.63,0.21,3320,3338.15,-0.54,5260,5241.06,0.36,20740,20811.79,-0.34
2015/12/30,4070,4052.8,0.42,3340,3370.92,-0.92,5260,5262.27,-0.04,20890,20856.45,0.16
2016/01/04,4025,4006.67,0.46,3295,3282.82,0.37,5210,5193.07,0.33,20740,20383.56,1.75
2016/01/05,4060,4042.73,0.43,3305,3313.65,-0.26,5210,5222.02,-0.23,20150,20040.09,0.55
2016/01/06,4045,4026.09,0.47,3275,3289.48,-0.44,5190,5161.95,0.54,20080,19526.05,2.84
2016/01/07,4080,4077.76,0.05,3240,3238.29,0.05,5180,5180.25,0.00,18650,18462.9,1.01
2016/01/08,4115,4103.08,0.29,3235,3244.04,-0.28,5260,5258.55,0.03,18940,18204.75,4.04
2016/01/12,4055,4044.34,0.26,3085,3060.52,0.80,5100,5054.05,0.91,18100,16894.25,7.14
2016/01/13,4065,4033.56,0.78,3110,3099.07,0.35,5090,5083,0.14,17450,17232.19,1.26
2016/01/14,4040,4038.39,0.04,3105,3111.57,-0.21,5150,5140.98,0.18,17580,17651.59,-0.41
2016/01/15,4010,4006.14,0.10,3055,3082.58,-0.89,5090,5092.52,-0.05,17850,17960.77,-0.62
2016/01/18,4035,4012.84,0.55,3005,3012.98,-0.26,5120,5092.29,0.54,17620,17906.99,-1.60
2016/01/19,4035,4028.4,0.16,3030,3041.88,-0.39,5100,5110.59,-0.21,17690,18077.3,-2.14
2016/01/20,4005,4002.99,0.05,2995,2984.91,0.34,5100,5100.83,-0.02,18060,17748.27,1.76
2016/01/21,4045,4043.92,0.03,3000,2985.83,0.47,5150,5160.75,-0.21,17700,17954.89,-1.42
2016/01/22,4075,4076.07,-0.03,3030,3034.03,-0.13,5150,5158.74,-0.17,18010,18453.77,-2.40
2016/01/25,4095,4106.18,-0.27,3095,3109.15,-0.46,5180,5206.88,-0.52,18000,18418.21,-2.27
2016/01/26,4130,4124.67,0.13,3150,3152.53,-0.08,5230,5245.51,-0.30,17850,17885.09,-0.20
2016/01/27,4165,4165.61,-0.01,3225,3243.18,-0.56,5320,5332.52,-0.23,18170,18112.8,0.32
2016/01/28,4180,4169.46,0.25,3235,3246.99,-0.37,5330,5337.28,-0.14,18300,18409.49,-0.59
2016/01/29,4235,4225.03,0.24,3255,3271.06,-0.49,5260,5350.74,-1.70,18280,18588.32,-1.66
2016/02/01,4285,4275.61,0.22,3270,3295.02,-0.76,5380,5414.29,-0.63,18670,18830.45,-0.85
2016/02/02,4275,4259.96,0.35,3240,3237.11,0.09,5360,5371.65,-0.22,18800,18612.68,1.01
2016/02/03,4255,4239.42,0.37,3200,3194.62,0.17,5320,5323.21,-0.06,18280,18196.66,0.46
2016/02/04,4240,4235.47,0.11,3260,3264.98,-0.15,5370,5382.13,-0.23,18680,18720.2,-0.21
2016/02/05,4250,4241.28,0.21,3275,3298.69,-0.72,5370,5403.32,-0.62,18500,18688.23,-1.01
2016/02/08,4300,4295.75,0.10,3290,3319.76,-0.90,5400,5461.11,-1.12,18450,18324.17,0.69
2016/02/09,4315,4298.63,0.38,3290,3309.11,-0.58,5470,5475.53,-0.10,18300,18163.87,0.75
2016/02/10,4285,4288.82,-0.09,3245,3311.95,-2.02,5350,5441.6,-1.68,18120,18159.69,-0.22
2016/02/12,4360,4372.61,-0.29,3265,3337.89,-2.18,5440,5482.06,-0.77,17900,18165.69,-1.46
2016/02/15,4375,4363.68,0.26,3310,3339.67,-0.89,5450,5441.19,0.16,18450,18208.69,1.33
2016/02/16,4295,4306.08,-0.26,3305,3321.3,-0.49,5420,5422.73,-0.05,18030,18136.51,-0.59
2016/02/17,4305,4313.83,-0.20,3295,3328,-0.99,5380,5410.08,-0.56,18030,18105.51,-0.42
2016/02/18,4320,4325.49,-0.13,3300,3353.03,-1.58,5390,5420.64,-0.57,18270,18154.96,0.63
2016/02/19,4360,4359.58,0.01,3295,3329.83,-1.05,5380,5420.56,-0.75,17850,17664.25,1.05
2016/02/22,4315,4319.44,-0.10,3275,3280.5,-0.17,5360,5364.22,-0.08,17600,17441.02,0.91
2016/02/23,4300,4295,0.12,3230,3244.77,-0.46,5290,5333.19,-0.81,17440,17253.91,1.08
2016/02/24,4315,4307.63,0.17,3245,3262.08,-0.52,5280,5302.16,-0.42,17400,17306.25,0.54
2016/02/25,4360,4355.38,0.11,3275,3296.75,-0.66,5310,5331.09,-0.40,17060,17304,-1.41
2016/02/26,4375,4374.83,0.00,3225,3229.19,-0.13,5320,5292.33,0.52,17080,16869.8,1.25
2016/02/29,4360,4346.4,0.31,3240,3241.58,-0.05,5180,5164.43,0.30,17010,17210.71,-1.17
2016/03/01,4400,4397.05,0.07,3265,3287.81,-0.69,5270,5203.93,1.27,17260,17410.39,-0.86
2016/03/02,4380,4385.3,-0.12,3290,3324.4,-1.03,5260,5214.49,0.87,17920,18227.59,-1.69
2016/03/03,4430,4433.03,-0.07,3300,3320.49,-0.62,5280,5273.38,0.13,18010,18179.38,-0.93
2016/03/04,4500,4501.23,-0.03,3330,3366.72,-1.09,5370,5369,0.02,18700,18897.02,-1.04
2016/03/07,4500,4505.96,-0.13,3435,3476.48,-1.19,5490,5476.07,0.25,19380,19431.1,-0.26
2016/03/08,4495,4505.9,-0.24,3490,3513.06,-0.66,5470,5446.02,0.44,19910,19940.98,-0.16
2016/03/09,4440,4437.6,0.05,3410,3409.85,0.00,5430,5307.7,2.30,19670,19305.91,1.89
2016/03/10,4455,4452.17,0.06,3455,3455.11,0.00,5410,5364.66,0.85,19900,19814.84,0.43
2016/03/11,4540,4536.95,0.07,3475,3483.99,-0.26,5500,5509.58,-0.17,19860,20150.49,-1.44
2016/03/14,4490,4486.09,0.09,3445,3436.6,0.24,5490,5528.67,-0.70,19920,20123.52,-1.01
2016/03/15,4370,4372.93,-0.07,3390,3379.67,0.31,5400,5379.71,0.38,19650,19789.04,-0.70
2016/03/16,4385,4388.48,-0.08,3415,3408.54,0.19,5390,5398,-0.15,19790,19808.78,-0.09
2016/03/17,4435,4427.44,0.17,3425,3417.17,0.23,5440,5432.72,0.13,19990,20012.32,-0.11
2016/03/18,4430,4418.61,0.26,3435,3432.54,0.07,5560,5570.88,-0.20,20090,20444.66,-1.73
2016/03/22,4380,4387.2,-0.16,3425,3421.74,0.10,5540,5552.18,-0.22,20510,20678.65,-0.82
2016/03/23,4365,4354.98,0.23,3440,3441.93,-0.06,5520,5512.46,0.14,20350,20606.47,-1.24
2016/03/24,4315,4314.95,0.00,3385,3367.65,0.52,5390,5354.81,0.66,19890,20147.53,-1.28
2016/03/25,4320,4330.5,-0.24,3330,3326.15,0.12,5400,5405.97,-0.11,19330,20178.75,-4.21
2016/03/28,4330,4328.4,0.04,3365,3362.63,0.07,5370,5374.79,-0.09,19510,20220.7,-3.51
2016/03/29,4340,4345.9,-0.14,3370,3358.73,0.34,5380,5365.04,0.28,19610,19825.91,-1.09
2016/03/30,4355,4369.26,-0.33,3375,3367.36,0.23,5380,5364.96,0.28,19630,19968.18,-1.69
2016/03/31,4340,4326.3,0.32,3380,3372.13,0.23,5350,5315.58,0.65,19410,19606.9,-1.00
2016/04/01,4350,4340.86,0.21,3410,3416.41,-0.19,5380,5331.87,0.90,19510,19774.86,-1.34
2016/04/04,4265,4257.86,0.17,3315,3288.09,0.82,5250,5191.52,1.13,19400,19239.79,0.83
2016/04/05,4270,4268.54,0.03,3300,3274.55,0.78,5220,5199.17,0.40,18820,18932.26,-0.59
2016/04/06,4250,4258.74,-0.21,3295,3274.5,0.63,5230,5190.4,0.76,18540,18747.22,-1.11
2016/04/07,4215,4201.18,0.33,3230,3212.78,0.54,5170,5122.68,0.92,18200,18223.44,-0.13
2016/04/08,4230,4218.68,0.27,3240,3235.86,0.13,5190,5160.29,0.58,18010,18166.64,-0.86
2016/04/11,4230,4232.18,-0.05,3270,3278.12,-0.25,5210,5200.64,0.18,18010,18245.02,-1.29
2016/04/12,4270,4266.25,0.09,3330,3334.93,-0.15,5330,5355.17,-0.47,18450,18520.26,-0.38
2016/04/13,4275,4264.25,0.25,3370,3371.5,-0.04,5410,5440.12,-0.55,18340,18624.21,-1.53
2016/04/14,4240,4235.94,0.10,3365,3372.41,-0.22,5430,5468.06,-0.70,18450,18303.29,0.80
2016/04/15,4240,4227.11,0.30,3360,3369.48,-0.28,5470,5506.63,-0.67,18800,19178.52,-1.97
2016/04/18,4195,4187.98,0.17,3290,3300.91,-0.33,5410,5410.72,-0.01,18650,18864.53,-1.14
2016/04/19,4225,4219.12,0.14,3315,3334.59,-0.59,5480,5507.27,-0.50,18580,19073.73,-2.59
2016/04/20,4265,4262.94,0.05,3375,3427.05,-1.52,5700,5710.11,-0.18,19010,19615.94,-3.09
2016/04/21,4310,4315.52,-0.13,3450,3497.35,-1.35,5940,5923.57,0.28,20000,20290.2,-1.43
2016/04/22,4310,4316.45,-0.15,3480,3517.53,-1.07,5870,5849.07,0.36,20500,20637.18,-0.66
2016/04/25,4300,4303.63,-0.08,3445,3474.98,-0.86,5900,5877.8,0.38,20330,20593.93,-1.28
2016/04/26,4300,4298.71,0.03,3435,3478.78,-1.26,5850,5791.72,1.01,20300,20403.13,-0.51
2016/04/27,4340,4332.77,0.17,3460,3500.9,-1.17,5970,5905.65,1.09,20050,20641.02,-2.86
2016/04/28,4290,4274.24,0.37,3445,3477.72,-0.94,5880,5813.77,1.14,20320,20442.56,-0.60
2016/05/02,4325,4314.97,0.23,3520,3539.17,-0.54,5900,5881.96,0.31,20270,20435.15,-0.81
2016/05/06,4300,4289.44,0.25,3500,3520.66,-0.59,5800,5716.44,1.46,19790,19740.14,0.25
2016/05/09,4330,4316.58,0.31,3550,3561.93,-0.33,5830,5794.43,0.61,19890,19855.73,0.17
2016/05/10,4320,4312.63,0.17,3505,3526.24,-0.60,5770,5727.69,0.74,19560,19540.65,0.10
2016/05/11,4340,4334.02,0.14,3540,3591.69,-1.44,5830,5825.17,0.08,19670,20118.05,-2.23
2016/05/12,4345,4344.69,0.01,3555,3604.16,-1.36,5880,5824.11,0.96,19850,20340.55,-2.41
2016/05/13,4355,4338.79,0.37,3520,3572.32,-1.46,5780,5786.36,-0.11,20000,19986.25,0.07
2016/05/16,4365,4361.05,0.09,3520,3571.2,-1.43,5840,5816.04,0.41,19710,19886.61,-0.89
2016/05/17,4375,4361,0.32,3535,3576.93,-1.17,5840,5805.33,0.60,19710,19974.24,-1.32
2016/05/18,4370,4355.11,0.34,3520,3561.46,-1.16,5820,5816.84,0.05,19510,19696.47,-0.95
2016/05/19,4340,4328.75,0.26,3465,3497.84,-0.94,5750,5700.84,0.86,19340,19475.14,-0.69
2016/05/20,4335,4327.72,0.17,3465,3491.04,-0.75,5660,5631.21,0.51,19100,19095.02,0.03
2016/05/23,4300,4299.32,0.02,3460,3480.29,-0.58,5610,5544.99,1.17,18890,18795.5,0.50
2016/05/24,4270,4266.14,0.09,3405,3423.41,-0.54,5560,5514.97,0.82,18310,18355.13,-0.25
2016/05/25,4235,4227.11,0.19,3430,3418.54,0.34,5570,5550.62,0.35,18500,18093.64,2.25
2016/05/26,4235,4229.01,0.14,3430,3439.69,-0.28,5620,5597.87,0.40,18400,18400.35,0.00
2016/05/27,4210,4205.58,0.11,3390,3394.36,-0.13,5580,5540.8,0.71,18480,18528.18,-0.26
2016/05/30,4200,4196.66,0.08,3360,3347.98,0.36,5540,5511.57,0.52,18500,18495.55,0.02
2016/05/31,4245,4232.67,0.29,3405,3397.05,0.23,5600,5559.79,0.72,18660,18908.43,-1.31
2016/06/01,4200,4192.65,0.18,3350,3344,0.18,5550,5470.72,1.45,18610,18585.17,0.13
2016/06/02,4155,4161.43,-0.15,3305,3300.62,0.13,5470,5433,0.68,18570,18527.51,0.23
2016/06/03,4140,4132.17,0.19,3255,3241.85,0.41,5450,5420.37,0.55,18070,18099.22,-0.16
2016/06/06,4175,4167.09,0.19,3275,3277.33,-0.07,5530,5468.39,1.13,18300,18366.6,-0.36
2016/06/07,4205,4195.29,0.23,3320,3326.38,-0.19,5550,5486.65,1.15,18260,18497.11,-1.28
2016/06/08,4205,4198.17,0.16,3340,3354.25,-0.42,5530,5513.59,0.30,18450,18512.04,-0.34
2016/06/09,4230,4219.55,0.25,3345,3351.31,-0.19,5730,5689.18,0.72,18450,18456.29,-0.03
2016/06/10,4250,4245.79,0.10,3310,3317.57,-0.23,5770,5729.64,0.70,18480,18384.3,0.52
